Date,Open,High,Low,Close,Volume,TradingValue,UpLimit,UnderLimit
2016-02-03,195000,199900,193500,198800,2050,,,
2016-02-04,198800,201100,195900,198200,2514,,,
2016-02-05,195500,200000,195500,196700,2215,,,
2016-02-08,195000,199800,195000,197400,1853,,,
2016-02-09,197400,199700,195100,195500,2837,,,
2016-02-10,195800,197700,186500,188800,4190,,,
2016-02-12,184000,188100,182200,182400,2321,,,
2016-02-15,187500,194500,187500,192200,1745,,,
2016-02-16,192300,200400,191000,195800,2704,,,
2016-02-17,199700,200600,193000,195200,1568,,,
2016-02-18,198100,199600,191400,192500,3004,,,
2016-02-19,192900,196900,191300,196900,2107,,,
2016-02-22,199300,204900,198300,198600,4150,,,
2016-02-23,198800,201800,196700,196900,2096,,,
2016-02-24,196200,200000,193900,195600,3587,,,
2016-02-25,193800,193800,190100,192200,3552,,,
2016-02-26,192500,196200,191100,192800,2207,,,
2016-02-29,193200,196000,191600,194200,2171,,,
2016-03-01,193400,195900,191700,195800,2285,,,
2016-03-02,196800,199500,196200,196800,2597,,,
2016-03-03,198200,200900,196100,196600,2095,,,
2016-03-04,195300,200800,193300,200800,2404,,,
2016-03-07,198800,200800,196200,199900,2176,,,
2016-03-08,199400,200200,197100,197300,1879,,,
2016-03-09,197800,198800,193800,195300,2582,,,
2016-03-10,195400,197100,191000,192200,2381,,,
2016-03-11,192300,198800,191800,198800,2995,,,
2016-03-14,198300,198500,192300,192800,3456,,,
2016-03-15,193600,199700,193200,195800,4275,,,
2016-03-16,197200,200700,196000,199300,2359,,,
2016-03-17,200600,203600,195800,199300,3365,,,
2016-03-18,198800,198800,193900,198000,3625,,,
2016-03-22,197000,200900,196200,200500,2168,,,
2016-03-23,202000,206600,198400,200300,4360,,,
2016-03-24,201000,201300,194600,195800,2232,,,
2016-03-25,198000,200500,196800,198000,2658,,,
2016-03-28,200600,202500,197600,201000,2185,,,
2016-03-29,201600,203400,200000,202200,1449,,,
2016-03-30,201400,203500,198500,198500,2232,,,
2016-03-31,200800,204800,199500,203500,2289,,,
2016-04-01,200200,202900,198600,200700,2745,,,
2016-04-04,200800,207400,200700,206700,2230,,,
2016-04-05,208000,209400,204900,206400,1662,,,
2016-04-06,205000,205600,202600,202700,1369,,,
2016-04-07,203100,204800,200400,203700,1238,,,
2016-04-08,203500,204200,201200,202900,858,,,
2016-04-11,204500,205300,202000,203900,1443,,,
2016-04-12,206100,207300,204600,204800,2425,,,
2016-04-13,204700,206300,203600,204100,967,,,
2016-04-14,204700,208800,203100,207000,1457,,,
2016-04-15,204800,206700,202900,205800,1340,,,
2016-04-18,199500,202800,193500,195100,7285,,,
2016-04-19,194900,195500,185000,186800,7142,,,
2016-04-20,188800,193600,188700,191400,3663,,,
2016-04-21,190900,195900,190900,195200,2754,,,
2016-04-22,193900,196900,192800,192800,4306,,,
2016-04-25,194700,196000,193300,194500,2461,,,
2016-04-26,194700,199400,194700,199100,2270,,,
2016-04-27,197000,198700,193400,193400,3217,,,
2016-04-28,193500,199300,193300,197200,4986,,,
2016-05-02,194900,195300,192100,193500,2153,,,
2016-05-06,191100,196500,191100,193500,1727,,,
2016-05-09,193500,196200,193000,195000,1024,,,
2016-05-10,194900,198600,193800,198600,2242,,,
2016-05-11,198800,202000,197900,200400,2889,,,
2016-05-12,201400,202500,199100,201200,2867,,,
2016-05-13,202600,202600,200000,200700,1254,,,
2016-05-16,201100,201500,198800,199900,1167,,,
2016-05-17,199200,201500,199100,200500,634,,,
2016-05-18,200500,200500,197900,199900,1401,,,
2016-05-19,198600,200500,197900,198400,1161,,,
2016-05-20,198000,198400,194700,197400,2092,,,
2016-05-23,197400,198200,193100,195400,2207,,,
2016-05-24,195200,196700,194300,194300,1260,,,
2016-05-25,194200,195500,193800,195500,2201,,,
2016-05-26,195400,195500,193600,194900,1744,,,
2016-05-27,195700,198900,195100,197500,1208,,,
2016-05-30,199400,203300,198300,200500,3149,,,
2016-05-31,200000,203400,199200,203400,1956,,,
2016-06-01,201500,205300,201000,204000,1666,,,
2016-06-02,204200,207000,201500,203300,1741,,,
2016-06-03,203000,206500,202800,206400,1475,,,
